Date;Open;High;Low;Close;Adj Close;Volume
2003-01-08;1,0414290000000002;1,050714;1,0314290000000002;1,0392860000000002;0,906998;57411200
2003-03-25;1,0292860000000001;1,059286;1,026429;1,0392860000000002;0,906998;41924400
2002-10-16;1,0614290000000002;1,080714;0,992857;1,04;0,9076219999999999;76906200
2003-03-04;1,052857;1,057857;1,0314290000000002;1,04;0,9076219999999999;31603600
2003-03-06;1,0414290000000002;1,042857;1,028571;1,04;0,9076219999999999;24964800
2002-10-21;1,018571;1,045;1,0;1,04;0,9076219999999999;59630200
2002-12-18;1,057143;1,0614290000000002;1,035714;1,040714;0,9082450000000001;37675400
2003-03-28;1,028571;1,044286;1,026429;1,040714;0,9082450000000001;36325800
2002-09-19;1,0535709999999998;1,057143;1,034286;1,0414290000000002;0,908869;51486400
2003-01-28;1,0171430000000001;1,0492860000000002;1,0114290000000001;1,0414290000000002;0,908869;71563800
2002-08-13;1,064286;1,086429;1,0392860000000002;1,042143;0,909492;67467400
2003-02-04;1,032143;1,046429;1,022143;1,042857;0,910115;79353400
2003-04-02;1,025714;1,0492860000000002;1,0192860000000001;1,042857;0,910115;42842800
2003-01-14;1,0492860000000002;1,058571;1,035;1,0435709999999998;0,910739;46715200
2003-03-05;1,0435709999999998;1,057143;1,037143;1,044286;0,9113620000000001;31670800
2003-01-16;1,015;1,054286;1,015;1,044286;0,9113620000000001;139767600
2002-12-05;1,0735709999999998;1,077143;1,037857;1,045;0,911985;60849600
2003-01-13;1,064286;1,064286;1,025714;1,045;0,911985;44735600
2002-09-24;1,028571;1,058571;1,028571;1,045714;0,912609;62665400
2003-03-03;1,072143;1,082857;1,0392860000000002;1,046429;0,9132319999999999;50940400
2003-02-03;1,0292860000000001;1,065;1,025;1,047143;0,913855;66196200
2003-02-14;1,0435709999999998;1,0514290000000002;1,025;1,047857;0,914479;60824400
2003-01-09;1,044286;1,065714;1,035714;1,048571;0,9151020000000001;53813200
2000-12-26;1,0625;1,0714290000000002;1,017857;1,049107;0,9155700000000001;54203800
2002-10-24;1,072857;1,086429;1,0392860000000002;1,0492860000000002;0,915726;43687000
2002-10-22;1,033571;1,062857;1,018571;1,05;0,916349;54537000
2002-08-28;1,057143;1,08;1,046429;1,05;0,916349;61993400
2002-08-29;1,046429;1,077143;1,036429;1,05;0,916349;41042400
2002-09-26;1,078571;1,085;1,0392860000000002;1,05;0,916349;52161200
2003-01-10;1,0414290000000002;1,058571;1,035;1,0514290000000002;0,917596;43775200
2003-03-13;1,033571;1,057143;1,012143;1,0514290000000002;0,917596;83861400
2002-09-27;1,035;1,060714;1,034286;1,0514290000000002;0,917596;51538200
2003-02-24;1,0614290000000002;1,0735709999999998;0,985714;1,052857;0,918842;45063200
2002-08-06;1,015;1,087857;1,005714;1,052857;0,918842;68013400
2002-08-30;1,052143;1,0814290000000002;1,0414290000000002;1,0535709999999998;0,919466;48379800
2002-12-09;1,067143;1,067857;1,047857;1,0535709999999998;0,919466;59021200
2003-02-20;1,060714;1,068571;1,050714;1,055;0,9207129999999999;56088200
2002-10-14;1,0392860000000002;1,07;1,0314290000000002;1,055;0,9207129999999999;48601000
2003-03-14;1,048571;1,072143;1,045714;1,055714;0,921336;38274600
2002-12-13;1,0814290000000002;1,082143;1,046429;1,056429;0,921959;41195000
2003-01-02;1,025714;1,065714;1,025;1,057143;0,922583;45357200
2002-09-17;1,040714;1,0735709999999998;1,040714;1,057143;0,922583;106999200
2002-08-01;1,079286;1,101429;1,052143;1,057143;0,922583;57239000
2000-12-28;1,026786;1,066964;1,0223209999999998;1,058036;0,9233620000000001;76294400
2000-12-27;1,0245540000000002;1,058036;1,013393;1,058036;0,9233620000000001;81366600
2002-12-16;1,057857;1,078571;1,0435709999999998;1,060714;0,9256989999999999;62906200
2003-01-07;1,056429;1,0714290000000002;1,033571;1,060714;0,9256989999999999;85586200
2002-08-27;1,1221430000000001;1,1242860000000001;1,050714;1,060714;0,9256989999999999;65557800
2002-09-23;1,054286;1,068571;1,032143;1,060714;0,9256989999999999;65927400
2003-02-19;1,076429;1,082143;1,048571;1,060714;0,9256989999999999;60092200
2003-02-27;1,040714;1,0714290000000002;1,036429;1,0614290000000002;0,926323;38585400
2002-09-20;1,044286;1,067143;1,037143;1,062143;0,9269459999999999;88197200
2000-12-29;1,049107;1,0714290000000002;1,035714;1,0625;0,927258;157584000
2001-01-02;1,0625;1,089286;1,0401790000000002;1,0625;0,927258;113078000
2002-10-23;1,045;1,07;1,035714;1,062857;0,9275700000000001;52259200
2003-01-03;1,057143;1,066429;1,042143;1,064286;0,928816;36863400
2003-01-06;1,0735709999999998;1,098571;1,062857;1,064286;0,928816;97633200
2003-03-20;1,066429;1,070714;1,042857;1,065;0,9294399999999999;40794600
2002-07-22;1,0535709999999998;1,085;1,0435709999999998;1,065714;0,930063;107724400
